speaker,filename,dur_a,dur_v
M01_kablab,ATR503_e47,6.7719375,6.88
M01_kablab,ATR503_f22,6.036375,6.16
M01_kablab,ATR503_c42,9.044625,9.2
M01_kablab,ATR503_g22,5.604,5.6
M01_kablab,ATR503_a38,5.418625,5.52
M01_kablab,ATR503_f02,6.9395,7.04
M01_kablab,ATR503_c14,7.531875,7.6
M01_kablab,ATR503_d24,4.23975,4.36
M01_kablab,ATR503_d35,5.435125,5.48
M01_kablab,ATR503_f08,7.8338125,7.88
M01_kablab,ATR503_e14,5.8715625,5.8
M01_kablab,ATR503_c27,6.5330625,6.16
M01_kablab,ATR503_h13,6.8990625,7.04
M01_kablab,ATR503_b31,7.114625,6.72
M01_kablab,ATR503_h02,3.720125,3.84
M01_kablab,ATR503_e48,11.5443125,11.68
M01_kablab,ATR503_h06,6.001375,6.12
M01_kablab,ATR503_a25,5.1954375,5.28
M01_kablab,ATR503_h16,6.7791875,6.4
M01_kablab,ATR503_c05,3.8569375,3.96
M01_kablab,ATR503_c29,6.944125,6.96
M01_kablab,ATR503_d18,5.9805,6.04
M01_kablab,ATR503_h05,6.13225,6.24
M01_kablab,ATR503_d39,8.121375,8.08
M01_kablab,ATR503_a06,6.457,6.56
M01_kablab,ATR503_c49,8.9309375,8.84
M01_kablab,ATR503_a17,6.9028125,7.0
M01_kablab,ATR503_e18,4.6566875,4.76
M01_kablab,ATR503_f28,7.483125,7.12
M01_kablab,ATR503_e09,6.0308125,6.0
M01_kablab,ATR503_f33,6.2375,6.36
M01_kablab,ATR503_a41,4.969125,5.04
M01_kablab,ATR503_h24,6.1488125,6.28
M01_kablab,ATR503_h47,5.65125,5.76
M01_kablab,ATR503_e24,6.000625,6.04
M01_kablab,ATR503_g10,3.9278125,4.04
M01_kablab,ATR503_h26,4.4544375,4.56
M01_kablab,ATR503_g31,6.37425,6.48
M01_kablab,ATR503_d08,6.59,6.6
M01_kablab,ATR503_c36,5.3855625,5.4
M01_kablab,ATR503_d44,7.0645,7.16
M01_kablab,ATR503_g20,6.1255,6.24
M01_kablab,ATR503_c02,9.4401875,9.4
M01_kablab,ATR503_h39,4.4126875,4.56
M01_kablab,ATR503_h50,9.425875,9.56
M01_kablab,ATR503_g13,5.1348125,5.12
M01_kablab,ATR503_d28,8.61325,8.68
M01_kablab,ATR503_d17,7.9421875,8.0
M01_kablab,ATR503_g37,8.646,8.76
M01_kablab,ATR503_a11,5.4090625,5.52
M01_kablab,ATR503_e12,4.57475,4.68
M01_kablab,ATR503_c34,5.0516875,4.64
M01_kablab,ATR503_f41,8.652,8.28
M01_kablab,ATR503_e04,5.6303125,5.76
M01_kablab,ATR503_d49,8.25725,8.16
M01_kablab,ATR503_f16,6.1079375,5.72
M01_kablab,ATR503_c06,6.05625,6.2
M01_kablab,ATR503_a39,11.8116875,11.4
M01_kablab,ATR503_f01,6.3703125,6.36
M01_kablab,ATR503_g11,5.2085,4.84
M01_kablab,ATR503_g19,5.7121875,5.52
M01_kablab,ATR503_f19,7.5489375,7.16
M01_kablab,ATR503_e06,6.8775,6.52
M01_kablab,ATR503_a18,5.453375,5.52
M01_kablab,ATR503_b02,5.7240625,5.84
M01_kablab,ATR503_f15,6.521625,6.64
M01_kablab,ATR503_c20,6.93,7.0
M01_kablab,ATR503_b14,4.51875,4.6
M01_kablab,ATR503_f07,7.4198125,7.52
M01_kablab,ATR503_e10,7.215875,7.24
M01_kablab,ATR503_f14,7.543,7.52
M01_kablab,ATR503_b42,9.444125,9.56
M01_kablab,ATR503_b18,5.811625,5.92
M01_kablab,ATR503_c46,4.8371875,4.96
M01_kablab,ATR503_f29,5.8174375,5.92
M01_kablab,ATR503_a36,4.481,4.6
M01_kablab,ATR503_b39,4.0460625,4.16
M01_kablab,ATR503_c32,5.726875,5.84
M01_kablab,ATR503_c16,6.36325,6.36
M01_kablab,ATR503_b45,7.3641875,7.44
M01_kablab,ATR503_g29,8.4705,8.6
M01_kablab,ATR503_h21,5.1629375,5.32
M01_kablab,ATR503_e35,6.288,5.92
M01_kablab,ATR503_f04,6.3166875,6.36
M01_kablab,ATR503_g30,8.357875,8.04
M01_kablab,ATR503_b32,5.255625,5.36
M01_kablab,ATR503_b04,6.3570625,6.44
M01_kablab,ATR503_f23,6.947625,6.88
M01_kablab,ATR503_f30,5.9129375,6.04
M01_kablab,ATR503_c04,7.8925625,7.52
M01_kablab,ATR503_d22,8.113625,8.24
M01_kablab,ATR503_b43,7.545,7.64
M01_kablab,ATR503_e49,6.31075,6.44
M01_kablab,ATR503_f47,6.249375,6.36
M01_kablab,ATR503_c23,5.56225,5.64
M01_kablab,ATR503_c26,4.838125,4.96
M01_kablab,ATR503_f06,8.8961875,8.88
M01_kablab,ATR503_c41,7.7488125,7.84
M01_kablab,ATR503_f21,8.1495625,8.2
M01_kablab,ATR503_d19,5.929625,6.04
M01_kablab,ATR503_h08,5.171125,4.8
M01_kablab,ATR503_g23,5.719375,5.84
M01_kablab,ATR503_d30,7.4733125,7.6
M01_kablab,ATR503_a33,8.1249375,8.2
M01_kablab,ATR503_a45,8.694375,8.28
M01_kablab,ATR503_d48,5.715,5.6
M01_kablab,ATR503_a49,6.519875,6.6
M01_kablab,ATR503_f13,7.2278125,7.24
M01_kablab,ATR503_c24,4.2796875,4.4
M01_kablab,ATR503_g35,9.703875,9.8
M01_kablab,ATR503_f20,6.5215625,6.56
M01_kablab,ATR503_b22,5.0486875,4.64
M01_kablab,ATR503_a30,6.8820625,6.96
M01_kablab,ATR503_d32,6.96675,7.08
M01_kablab,ATR503_h45,6.6403125,6.76
M01_kablab,ATR503_g02,5.8571875,5.48
M01_kablab,ATR503_g41,8.255875,7.88
M01_kablab,ATR503_e01,7.6231875,7.24
M01_kablab,BASIC5000_1993,4.8176875,4.48
M01_kablab,BASIC5000_0404,5.00925,5.08
M01_kablab,BASIC5000_0049,6.570875,6.72
M01_kablab,BASIC5000_1124,7.5354375,7.64
M01_kablab,BASIC5000_1133,9.16225,9.28
M01_kablab,BASIC5000_1850,3.5161875,3.68
M01_kablab,BASIC5000_0158,5.4394375,5.48
M01_kablab,BASIC5000_0227,4.3684375,4.52
M01_kablab,BASIC5000_2446,4.121375,4.28
M01_kablab,BASIC5000_1376,4.9106875,5.04
M01_kablab,BASIC5000_1463,4.6318125,4.76
M01_kablab,BASIC5000_1694,4.503,4.16
M01_kablab,BASIC5000_0590,5.58275,5.72
M01_kablab,BASIC5000_0377,5.365,5.52
M01_kablab,BASIC5000_1100,6.305375,6.4
M01_kablab,BASIC5000_2040,4.606375,4.76
M01_kablab,BASIC5000_1221,5.53025,5.68
M01_kablab,BASIC5000_2424,5.3048125,5.48
M01_kablab,BASIC5000_0417,5.297125,5.36
M01_kablab,BASIC5000_1193,5.978875,6.12
M01_kablab,BASIC5000_2003,4.4794375,4.64
M01_kablab,BASIC5000_0025,4.5298125,4.68
M01_kablab,BASIC5000_0428,5.3255625,4.96
M01_kablab,BASIC5000_0057,4.368875,4.52
M01_kablab,BASIC5000_0182,5.042375,5.16
M01_kablab,BASIC5000_1834,5.6374375,5.8
M01_kablab,BASIC5000_2061,8.9725,9.16
M01_kablab,BASIC5000_1765,3.4226875,3.6
M01_kablab,BASIC5000_1778,3.342875,3.52
M01_kablab,BASIC5000_0260,5.844125,5.92
M01_kablab,BASIC5000_2241,3.965625,4.12
M01_kablab,BASIC5000_1324,4.362625,4.52
M01_kablab,BASIC5000_1163,4.5655,4.72
M01_kablab,BASIC5000_1303,6.038375,6.12
M01_kablab,BASIC5000_2297,3.8745625,4.04
M01_kablab,BASIC5000_1785,4.249125,4.44
M01_kablab,BASIC5000_0762,6.143625,6.24
M01_kablab,BASIC5000_1743,5.5745,5.68
M01_kablab,BASIC5000_1054,6.9635625,7.04
M01_kablab,BASIC5000_1486,8.14775,8.32
M01_kablab,BASIC5000_0192,5.6050625,5.76
M01_kablab,BASIC5000_1204,3.784625,3.96
M01_kablab,BASIC5000_0574,3.980375,4.12
M01_kablab,BASIC5000_2213,7.256125,7.44
M01_kablab,BASIC5000_0591,4.8285625,5.0
M01_kablab,BASIC5000_0401,7.5026875,7.6
M01_kablab,BASIC5000_0143,5.1634375,5.24
M01_kablab,BASIC5000_0203,5.333875,5.12
M01_kablab,BASIC5000_2107,4.4381875,4.6
M01_kablab,BASIC5000_1003,5.4956875,5.52
M01_kablab,BASIC5000_1736,5.359375,5.44
M01_kablab,BASIC5000_0922,5.6195625,5.8
M01_kablab,BASIC5000_1724,5.897125,6.04
M01_kablab,BASIC5000_0330,4.219,4.36
M01_kablab,BASIC5000_1745,5.8371875,6.0
M01_kablab,BASIC5000_0412,5.8141875,5.44
M01_kablab,BASIC5000_0700,7.8311875,7.96
M01_kablab,BASIC5000_1014,7.4749375,7.52
M01_kablab,BASIC5000_2168,4.363625,4.52
M01_kablab,BASIC5000_1152,5.88075,5.96
M01_kablab,BASIC5000_0729,4.713125,4.88
M01_kablab,BASIC5000_0524,4.4541875,4.6
M01_kablab,BASIC5000_1047,5.72975,5.76
M01_kablab,BASIC5000_1482,4.86925,5.04
M01_kablab,BASIC5000_2405,4.75375,4.76
M01_kablab,BASIC5000_2106,6.1865625,6.36
M01_kablab,BASIC5000_1822,5.0736875,5.24
M01_kablab,BASIC5000_0472,4.82125,4.96
M01_kablab,BASIC5000_1598,4.58075,4.72
M01_kablab,BASIC5000_2471,3.7273125,3.88
M01_kablab,BASIC5000_0895,3.91275,4.0
M01_kablab,BASIC5000_2067,4.5058125,4.68
M01_kablab,BASIC5000_2497,4.0434375,4.24
M01_kablab,BASIC5000_2139,5.1738125,5.32
M01_kablab,BASIC5000_1240,3.9968125,4.16
M01_kablab,BASIC5000_2487,2.982875,3.16
M01_kablab,BASIC5000_1132,7.6604375,7.72
M01_kablab,BASIC5000_1420,4.7695625,4.92
M01_kablab,BASIC5000_1254,6.7456875,6.88
M01_kablab,BASIC5000_2336,4.197,4.36
M01_kablab,BASIC5000_1091,5.4686875,5.6
M01_kablab,BASIC5000_1281,5.9259375,6.08
M01_kablab,BASIC5000_2357,3.594125,3.76
M01_kablab,BASIC5000_2355,4.9373125,5.12
M01_kablab,BASIC5000_0070,9.1890625,9.36
M01_kablab,BASIC5000_1710,4.4630625,4.6
M01_kablab,BASIC5000_1087,8.806375,8.84
M01_kablab,BASIC5000_0413,6.378,6.52
M01_kablab,BASIC5000_1983,6.6795,6.84
M01_kablab,BASIC5000_1245,5.097,5.2
M01_kablab,BASIC5000_0445,4.15625,4.28
M01_kablab,BASIC5000_0359,5.078,5.24
M01_kablab,BASIC5000_0900,4.7361875,4.88
M01_kablab,BASIC5000_1323,6.6328125,6.8
M01_kablab,BASIC5000_0130,7.9835,7.96
M01_kablab,BASIC5000_1705,5.772625,5.88
M01_kablab,BASIC5000_1746,4.4670625,4.6
M01_kablab,BASIC5000_1659,4.1810625,4.24
M01_kablab,BASIC5000_0289,5.7575625,5.84
M01_kablab,BASIC5000_0312,4.8695625,5.04
M01_kablab,BASIC5000_0090,5.6261875,5.8
M01_kablab,BASIC5000_2103,4.539875,4.72
M01_kablab,BASIC5000_1388,4.871875,5.04
M01_kablab,BASIC5000_1354,3.8109375,3.96
M01_kablab,BASIC5000_1808,4.2920625,4.44
M01_kablab,BASIC5000_2085,8.8118125,9.0
M01_kablab,BASIC5000_2429,3.4768125,3.64
M01_kablab,BASIC5000_1989,3.9795625,4.12
M01_kablab,BASIC5000_0708,5.5030625,5.6
M01_kablab,BASIC5000_2262,4.277875,4.48
M01_kablab,BASIC5000_1372,8.0671875,8.2
M01_kablab,BASIC5000_1861,4.548875,4.72
M01_kablab,BASIC5000_1792,5.1885,4.84
M01_kablab,BASIC5000_0239,5.237875,4.88
M01_kablab,BASIC5000_0163,4.84175,5.0
M01_kablab,BASIC5000_0866,5.2649375,5.44
M01_kablab,BASIC5000_1520,5.2023125,5.36
M01_kablab,BASIC5000_1735,4.8205,4.96
M01_kablab,BASIC5000_1283,4.7506875,4.88
M01_kablab,BASIC5000_0487,6.4051875,6.08
M01_kablab,BASIC5000_0581,5.612125,5.76
M01_kablab,BASIC5000_0237,3.827125,3.96
M01_kablab,BASIC5000_1994,6.8078125,6.96
M01_kablab,BASIC5000_0809,4.5791875,4.72
M01_kablab,BASIC5000_0927,4.3119375,4.48
M01_kablab,BASIC5000_2391,3.1316875,3.32
M01_kablab,BASIC5000_1005,6.00325,6.0
M01_kablab,BASIC5000_1718,4.04875,4.2
M01_kablab,BASIC5000_0559,5.6606875,5.76
M01_kablab,BASIC5000_0969,4.0578125,4.2
M01_kablab,BASIC5000_0299,4.85275,5.0
M01_kablab,BASIC5000_2322,4.765875,4.96
M01_kablab,BASIC5000_0706,4.3545,4.52
M01_kablab,BASIC5000_1968,4.8953125,5.08
M01_kablab,BASIC5000_0875,3.840625,4.0
M01_kablab,BASIC5000_1272,5.6659375,5.8
M01_kablab,BASIC5000_0455,6.1459375,6.24
M01_kablab,BASIC5000_0274,6.626875,6.76
M01_kablab,BASIC5000_0336,3.9211875,4.04
M01_kablab,BASIC5000_1816,4.8848125,4.6
M01_kablab,BASIC5000_0398,4.2960625,4.32
M01_kablab,BASIC5000_0171,4.36225,4.44
M01_kablab,BASIC5000_0439,4.2149375,4.36
M01_kablab,BASIC5000_1044,5.03425,5.16
M01_kablab,BASIC5000_2313,4.2369375,4.4
M01_kablab,BASIC5000_2401,4.06475,4.24
M01_kablab,BASIC5000_2022,3.874875,4.08
M01_kablab,BASIC5000_1502,5.734625,5.4
M01_kablab,BASIC5000_0640,4.388,4.52
M01_kablab,BASIC5000_1893,3.955875,4.12
M01_kablab,BASIC5000_0725,5.11975,5.2
M01_kablab,BASIC5000_0534,4.3961875,4.56
M01_kablab,BASIC5000_0918,3.537,3.68
M01_kablab,BASIC5000_0295,5.9655,6.08
M01_kablab,BASIC5000_2115,3.327125,3.52
M01_kablab,BASIC5000_1991,5.9000625,6.04
M01_kablab,BASIC5000_1397,5.2105625,5.4
M01_kablab,BASIC5000_0032,4.503875,4.64
M01_kablab,BASIC5000_1336,4.6791875,4.84
M01_kablab,BASIC5000_0106,6.5588125,6.72
M01_kablab,BASIC5000_1332,4.7768125,4.96
M01_kablab,BASIC5000_1972,5.8024375,5.92
M01_kablab,BASIC5000_2206,4.067375,4.24
M01_kablab,BASIC5000_1888,6.6875625,6.56
M01_kablab,BASIC5000_0984,5.38925,5.04
M01_kablab,BASIC5000_1584,4.7918125,4.96
M01_kablab,BASIC5000_2074,4.7390625,4.92
M01_kablab,BASIC5000_1034,6.2416875,6.32
M01_kablab,BASIC5000_1912,5.105375,5.28
M01_kablab,BASIC5000_2179,3.3823125,3.56
M01_kablab,BASIC5000_1669,5.77,5.96
M01_kablab,BASIC5000_2158,4.672,4.84
M01_kablab,BASIC5000_0798,4.1505,4.28
M01_kablab,BASIC5000_0360,3.570875,3.72
M01_kablab,BASIC5000_0958,5.7115625,5.68
M01_kablab,BASIC5000_0743,5.6220625,5.76
M01_kablab,BASIC5000_1930,3.71475,3.88
M01_kablab,BASIC5000_0702,6.3918125,6.52
M01_kablab,BASIC5000_2045,4.72675,4.88
M01_kablab,BASIC5000_0249,4.2484375,4.4
M01_kablab,BASIC5000_0713,4.0644375,4.2
M01_kablab,BASIC5000_0462,4.201,4.36
M01_kablab,BASIC5000_0478,4.3535,4.48
M01_kablab,BASIC5000_0667,4.678875,4.84
M01_kablab,BASIC5000_1523,4.441,4.6
M01_kablab,BASIC5000_1654,4.097375,4.28
M01_kablab,BASIC5000_1073,6.54075,6.6
M01_kablab,BASIC5000_0616,5.1553125,5.0
M01_kablab,BASIC5000_1310,5.0794375,5.24
M01_kablab,BASIC5000_0076,6.68725,6.8
M01_kablab,BASIC5000_0727,4.899375,5.04
M01_kablab,BASIC5000_1701,5.696375,5.84
M01_kablab,BASIC5000_0120,4.8048125,4.96
M01_kablab,BASIC5000_0765,3.997,3.96
M01_kablab,BASIC5000_2374,3.1551875,3.36
M01_kablab,BASIC5000_0899,5.4203125,5.56
M01_kablab,BASIC5000_0063,3.4690625,3.6
M01_kablab,BASIC5000_2463,3.9565625,4.12
M01_kablab,BASIC5000_1885,4.6099375,4.76
M01_kablab,BASIC5000_1095,7.76625,7.84
M01_kablab,BASIC5000_0579,4.5863125,4.76
M01_kablab,BASIC5000_1945,4.465375,4.56
M01_kablab,BASIC5000_2178,3.2203125,3.4
M01_kablab,BASIC5000_2016,9.4205625,9.6
M01_kablab,BASIC5000_0991,5.760125,5.92
M01_kablab,BASIC5000_0529,4.522875,4.68
M01_kablab,BASIC5000_2062,3.658,3.8
M01_kablab,BASIC5000_0808,4.2861875,4.44
M01_kablab,BASIC5000_2123,3.364125,3.52
M01_kablab,BASIC5000_2365,5.0720625,4.76
M01_kablab,BASIC5000_0570,11.903125,12.08
M01_kablab,BASIC5000_1197,4.4035625,4.56
M01_kablab,BASIC5000_1886,6.0808125,6.24
M01_kablab,BASIC5000_0179,5.14375,5.28
M01_kablab,BASIC5000_1458,3.7934375,3.96
M01_kablab,BASIC5000_0652,4.5803125,4.72
M01_kablab,BASIC5000_1031,9.494125,9.64
M01_kablab,BASIC5000_1514,3.989375,4.12
M01_kablab,BASIC5000_2482,4.22725,4.4
M01_kablab,BASIC5000_1120,8.49625,8.64
M01_kablab,BASIC5000_1271,5.1953125,4.84
M01_kablab,BASIC5000_1438,5.557875,5.56
M01_kablab,BASIC5000_2354,4.0254375,4.2
M01_kablab,BASIC5000_0610,4.8770625,5.04
M01_kablab,BASIC5000_1011,5.705375,5.84
M01_kablab,BASIC5000_1246,5.060875,5.2
M01_kablab,BASIC5000_2301,4.6181875,4.8
M01_kablab,BASIC5000_1533,4.823375,4.48
M01_kablab,BASIC5000_1666,4.9393125,5.12
M01_kablab,BASIC5000_0859,5.1991875,5.24
M01_kablab,BASIC5000_0533,5.03125,5.2
M01_kablab,BASIC5000_0678,5.5545625,5.6
M01_kablab,BASIC5000_0300,4.5644375,4.68
M01_kablab,BASIC5000_0989,5.8375625,6.0
M01_kablab,BASIC5000_0283,4.4915625,4.52
M01_kablab,BASIC5000_1712,4.6188125,4.76
M01_kablab,BASIC5000_0251,4.919125,5.08
M01_kablab,BASIC5000_1933,4.5288125,4.72
M01_kablab,BASIC5000_0313,5.3815,5.52
M01_kablab,BASIC5000_0747,5.192125,5.32
M01_kablab,BASIC5000_1717,7.8430625,7.52
M01_kablab,BASIC5000_1768,5.75225,5.92
M01_kablab,BASIC5000_0732,6.7058125,6.84
M01_kablab,BASIC5000_2222,4.4083125,4.6
M01_kablab,BASIC5000_1843,5.26025,4.92
M01_kablab,BASIC5000_2276,4.6190625,4.8
M01_kablab,BASIC5000_0633,4.704,4.84
M01_kablab,BASIC5000_2286,5.878,5.56
M01_kablab,BASIC5000_1612,4.5949375,4.56
M01_kablab,BASIC5000_0657,5.3018125,4.96
M01_kablab,BASIC5000_0917,3.9590625,4.12
M01_kablab,BASIC5000_2172,3.64425,3.84
M01_kablab,BASIC5000_0362,4.6905625,4.84
M01_kablab,BASIC5000_0758,4.9121875,5.04
M01_kablab,BASIC5000_2217,5.192875,5.36
M01_kablab,BASIC5000_0240,8.8345,8.68
M01_kablab,BASIC5000_1268,4.10175,4.28
M01_kablab,BASIC5000_0305,10.47175,10.56
M01_kablab,BASIC5000_1707,4.5924375,4.76
M01_kablab,BASIC5000_1611,4.7101875,4.88
M01_kablab,BASIC5000_1030,6.1586875,5.84
M01_kablab,BASIC5000_2034,5.217125,5.4
M01_kablab,BASIC5000_1738,3.9356875,4.12
M01_kablab,BASIC5000_1413,4.7244375,4.88
M01_kablab,BASIC5000_0454,4.0220625,3.68
M01_kablab,BASIC5000_0923,5.208375,5.36
M01_kablab,BASIC5000_2384,4.2346875,4.4
M01_kablab,BASIC5000_0862,11.3285,11.44
M01_kablab,BASIC5000_0709,4.711,4.88
M01_kablab,BASIC5000_1750,4.0335625,4.2
M01_kablab,BASIC5000_0493,4.524125,4.64
M01_kablab,BASIC5000_1821,4.252875,4.44
M01_kablab,BASIC5000_0733,7.2945625,7.32
M01_kablab,BASIC5000_2358,3.419,3.6
M01_kablab,BASIC5000_1605,4.47475,4.64
M01_kablab,BASIC5000_1363,4.6066875,4.28
M01_kablab,BASIC5000_1131,5.2221875,5.24
M01_kablab,BASIC5000_1169,9.02825,8.92
M01_kablab,BASIC5000_0601,4.5981875,4.72
M01_kablab,BASIC5000_0772,4.8405,4.72
M01_kablab,BASIC5000_0909,4.348125,4.48
M01_kablab,BASIC5000_0871,4.5753125,4.2
M01_kablab,BASIC5000_0959,8.71075,8.88
M01_kablab,BASIC5000_2069,3.881625,4.04
M01_kablab,BASIC5000_0235,5.8604375,5.88
M01_kablab,BASIC5000_0530,4.524875,4.68
M01_kablab,BASIC5000_1748,3.328875,3.52
M01_kablab,BASIC5000_0715,4.3033125,4.48
M01_kablab,BASIC5000_2388,7.598125,7.76
M01_kablab,BASIC5000_0128,6.4018125,6.4
M01_kablab,BASIC5000_0164,5.7116875,5.36
M01_kablab,BASIC5000_1898,6.2509375,6.44
M01_kablab,BASIC5000_1145,6.5636875,6.72
M01_kablab,BASIC5000_1729,5.743375,5.88
M01_kablab,BASIC5000_1334,4.0975,4.24
M01_kablab,BASIC5000_1404,6.3798125,6.52
M01_kablab,BASIC5000_0424,5.8261875,5.96
M01_kablab,BASIC5000_0987,5.9408125,6.08
M01_kablab,BASIC5000_1921,4.228375,4.4
M01_kablab,BASIC5000_1737,7.368,7.56
M01_kablab,BASIC5000_1771,7.3628125,7.4
M01_kablab,BASIC5000_0664,4.67825,4.84
M01_kablab,BASIC5000_1150,4.638,4.8
M01_kablab,BASIC5000_1139,4.2034375,4.36
M01_kablab,BASIC5000_1000,5.563125,5.24
M01_kablab,BASIC5000_2460,5.1238125,5.28
M01_kablab,BASIC5000_1470,5.1319375,4.96
M01_kablab,BASIC5000_1236,5.559125,5.72
M01_kablab,BASIC5000_1108,4.3803125,4.52
M01_kablab,BASIC5000_0185,5.254125,5.2
M01_kablab,BASIC5000_0414,4.765875,4.4
M01_kablab,BASIC5000_1476,4.420125,4.56
M01_kablab,BASIC5000_1485,6.674,6.32
M01_kablab,BASIC5000_1631,4.1535,4.32
M01_kablab,BASIC5000_0547,5.373,5.52
M01_kablab,BASIC5000_1319,4.5594375,4.72
M01_kablab,BASIC5000_2300,4.0853125,4.24
M01_kablab,BASIC5000_1330,4.5929375,4.76
M01_kablab,BASIC5000_0956,5.2560625,5.36
M01_kablab,BASIC5000_2263,5.388875,5.56
M01_kablab,BASIC5000_1624,4.9860625,4.64
M01_kablab,BASIC5000_0117,5.2851875,5.4
M01_kablab,BASIC5000_1879,5.484,5.64
M01_kablab,BASIC5000_0091,4.2166875,4.36
M01_kablab,BASIC5000_0331,5.5109375,5.64
M01_kablab,BASIC5000_1971,5.137,5.28
M01_kablab,BASIC5000_0526,4.74025,4.88
M01_kablab,BASIC5000_0126,4.7071875,4.84
M01_kablab,BASIC5000_1024,4.621375,4.8
M01_kablab,BASIC5000_2486,4.73,4.92
M01_kablab,BASIC5000_2090,3.352375,3.52
M01_kablab,BASIC5000_2398,11.1595625,11.32
M01_kablab,BASIC5000_1473,3.993,4.16
M01_kablab,BASIC5000_1759,4.1803125,4.36
M01_kablab,BASIC5000_1038,4.5960625,4.76
M01_kablab,BASIC5000_1935,6.1015625,6.24
M01_kablab,BASIC5000_1105,5.16475,5.32
M01_kablab,BASIC5000_1284,5.153625,5.32
M01_kablab,BASIC5000_1858,4.6971875,4.88
M01_kablab,BASIC5000_0205,5.2295,5.4
M01_kablab,BASIC5000_1343,3.8723125,4.04
M01_kablab,BASIC5000_2133,4.0163125,4.16
M01_kablab,BASIC5000_1809,4.128,4.28
M01_kablab,BASIC5000_0411,4.7283125,4.8
M01_kablab,BASIC5000_1313,4.234,4.4
M01_kablab,BASIC5000_1938,5.391125,5.56
M01_kablab,BASIC5000_2156,7.39725,7.56
M01_kablab,BASIC5000_2128,4.4508125,4.64
M01_kablab,BASIC5000_0403,5.314375,5.4
M01_kablab,BASIC5000_2190,3.3263125,3.52
M01_kablab,BASIC5000_1082,4.94125,4.92
M01_kablab,BASIC5000_0523,5.4245,5.56
M01_kablab,BASIC5000_1880,4.746,4.92
M01_kablab,BASIC5000_1469,3.9390625,4.12
M01_kablab,BASIC5000_2438,5.482625,5.68
M01_kablab,BASIC5000_1940,4.496,4.68
M01_kablab,BASIC5000_0437,5.87825,6.0
M01_kablab,BASIC5000_1225,4.41175,4.56
M01_kablab,BASIC5000_1780,5.4948125,5.68
M01_kablab,BASIC5000_1331,4.1309375,4.28
M01_kablab,BASIC5000_1875,8.2675,8.44
M01_kablab,BASIC5000_0919,3.4875,3.64
M01_kablab,BASIC5000_0960,5.5605625,5.72
M01_kablab,BASIC5000_0853,4.9070625,5.04
M01_kablab,BASIC5000_1877,6.3933125,6.44
M01_kablab,BASIC5000_0735,6.1823125,5.84
M01_kablab,BASIC5000_1961,5.22825,5.4
M01_kablab,BASIC5000_0903,4.907375,5.04
M01_kablab,BASIC5000_0267,6.086,6.2
M01_kablab,BASIC5000_1887,5.0746875,5.24
M01_kablab,BASIC5000_1607,4.0085625,4.2
M01_kablab,BASIC5000_0294,5.671625,5.52
M01_kablab,BASIC5000_0683,4.1905,4.2
M01_kablab,BASIC5000_0469,7.0186875,7.04
M01_kablab,BASIC5000_2493,4.281625,3.96
M01_kablab,BASIC5000_0308,4.4701875,4.28
M01_kablab,BASIC5000_2113,3.1394375,3.32
M01_kablab,BASIC5000_1939,3.874,4.04
M01_kablab,BASIC5000_0324,4.3686875,4.52
M01_kablab,BASIC5000_1563,4.761125,4.92
M01_kablab,BASIC5000_1232,4.884375,5.04
M01_kablab,BASIC5000_1503,4.7064375,4.36
M01_kablab,BASIC5000_2230,4.585375,4.76
M01_kablab,BASIC5000_1266,6.056875,6.16
M01_kablab,BASIC5000_0879,7.1161875,7.24
M01_kablab,BASIC5000_0252,5.042,5.08
M01_kablab,BASIC5000_1276,4.9075625,5.08
M01_kablab,BASIC5000_0013,5.3424375,5.48
M01_kablab,BASIC5000_1857,4.16325,4.32
M01_kablab,BASIC5000_2100,5.0743125,5.24
M01_kablab,BASIC5000_1702,4.57925,4.24
M01_kablab,BASIC5000_2458,5.8960625,6.08
M01_kablab,BASIC5000_2210,5.3878125,5.56
M01_kablab,BASIC5000_0426,5.74975,5.88
M01_kablab,BASIC5000_0671,4.6124375,4.72
M01_kablab,BASIC5000_1695,5.2229375,5.28
M01_kablab,BASIC5000_0067,5.5751875,5.72
M01_kablab,BASIC5000_0532,6.2175,6.36
M01_kablab,BASIC5000_0948,3.731375,3.88
M01_kablab,BASIC5000_0992,4.572125,4.2
M01_kablab,BASIC5000_2348,3.72625,3.92
M01_kablab,BASIC5000_1902,4.447625,4.6
M01_kablab,BASIC5000_1552,6.404625,6.56
M01_kablab,BASIC5000_1242,6.0405,6.2
M01_kablab,BASIC5000_0605,5.23875,5.36
M01_kablab,BASIC5000_1191,5.9454375,6.08
M01_kablab,BASIC5000_1465,5.392625,5.56
M01_kablab,BASIC5000_0144,5.7483125,5.72
M01_kablab,BASIC5000_1071,6.9130625,6.88
M01_kablab,BASIC5000_2009,3.2775,3.48
M01_kablab,BASIC5000_0302,5.13025,5.28
M01_kablab,BASIC5000_2002,3.6165,3.8
M01_kablab,BASIC5000_0957,3.8379375,4.0
M01_kablab,BASIC5000_0325,4.1055625,4.28
M01_kablab,BASIC5000_2228,4.2255625,4.4
M01_kablab,BASIC5000_1136,4.518875,4.68
M01_kablab,BASIC5000_2114,4.281375,4.44
M01_kablab,BASIC5000_1484,4.3400625,4.48
M01_kablab,BASIC5000_2249,4.8966875,5.08
M01_kablab,BASIC5000_0370,6.4103125,6.56
